model,mlir_baseline,pytorch_eager,pytorch_jit,mlir_rl_v0,mlir_rl_v45,v0_speedup,v45_speedup,count,v0_speedup_calc,v45_speedup_calc,pytorch_eager_speedup,pytorch_jit_speedup
Bench 7722,-1.0,2533011780.0,2573682008.0,,,,,1,,,-3.94786951997515e-10,-3.885483897744993e-10
Bench 7766,40107143.0,32878052.0,32910727.0,238517476.0,91601527.0,0.1682,0.4378,1,0.168151800331813,0.4378436071267677,1.2198758916738741,1.2186647532884947
Bench 7778,256101966.0,1529445.0,1532468.0,42563510.0,1098162877.0,6.0169,0.2332,1,6.016937183986941,0.23320945495774575,167.44764669536988,167.1173336082711
Bench 7786,1585645382.0,7916077.0,8111287.0,114508880.0,1777141597.0,13.8474,0.8922,1,13.847357357787448,0.892244818689031,200.30696795900292,195.4862874411915
Bench 779,187107200.0,12962933.0,12998565.0,178364089.0,1652477761.0,1.049,0.1132,1,1.0490183368693684,0.11322827115493024,14.434017363200134,14.394450464339718
Bench 781,207645706.0,23018.0,31104.0,130361916.0,977124613.0,1.5928,0.2125,1,1.5928402433115512,0.21250688319320843,9021.014249717613,6675.852173353909
Bench 783,32041047.0,2396366.0,2444641.0,103904135.0,40602264.0,0.3084,0.7891,1,0.30837124047084363,0.7891443442661227,13.370681690526405,13.106647151872197
Bench 785,2960783594.0,17288604.0,17305984.0,339064000.0,3277038118.0,8.7322,0.9035,1,8.732226346648421,0.9034937914628187,171.25637176951938,171.084382951007
Bench 792,419050806.0,30447.0,39978.0,260963963.0,1984808641.0,1.6058,0.2111,1,1.6057803582634895,0.21112907176223847,13763.287220415805,10482.03526939817
Bench 795,62844536.0,223314498.0,223991156.0,90837315.0,332937710.0,0.6918,0.1888,1,0.6918361248348215,0.18875763877873733,0.2814171787449286,0.28056704167373464
Bench 799,-1.0,554637587.0,556678473.0,,,,,1,,,-1.802979140683446e-09,-1.7963690864690577e-09
Bench 802,15723852.0,19734313.0,20062773.0,51417563.0,23123196.0,0.3058,0.68,1,0.30580702550994104,0.680003404373686,0.7967772681015042,0.7837327372442483
Bench 803,9943869245.0,45770298.0,45693647.0,1164008056.0,37929224143.0,8.5428,0.2622,1,8.542783869702015,0.26216906540217705,217.25594281688967,217.62038921953416
Bench 814,5018234159.0,3202994405.0,3203556992.0,14125915093.0,19645335622.0,0.3553,0.2554,1,0.3552501997896583,0.2554415081298121,1.5667321026744034,1.5664569637848353
Bench 815,48662627.0,35508957.0,35498485.0,86518468.0,50034537.0,0.5625,0.9726,1,0.5624536370662504,0.9725807395799425,1.3704324517332345,1.3708367272575153
Bench 817,162672489.0,143605.0,149874.0,126911405.0,1314634366.0,1.2818,0.1237,1,1.2817799078026124,0.12373972049350793,1132.7773336582989,1085.394991793106
Bench 821,-1.0,159478006.0,159409011.0,,,,,1,,,-6.270457131248556e-09,-6.273171094449611e-09
Bench 823,14207656.0,882267.0,888069.0,65144158.0,22208700.0,0.2181,0.6397,1,0.21809562723951395,0.6397337980160928,16.103578621891106,15.998369496063932
Bench 839,173373731.0,1022808.0,1023822.0,6553381.0,710749433.0,26.4556,0.2439,1,26.455615963729258,0.24393087486289983,169.50760162220084,169.33972018573542
Bench 85,2796206862.0,4258553748.0,4258285710.0,3740325756.0,7830665037.0,0.7476,0.3571,1,0.7475837786359911,0.3570842129995197,0.6566095034759674,0.6566508337929255
Bench 853,38701785.0,52601718.0,52620907.0,106545951.0,139624709.0,0.3632,0.2772,1,0.3632403168469537,0.2771843556716025,0.7357513494141009,0.7354830466909283
Bench 863,513882034.0,279980686.0,280068285.0,826039663.0,1515593805.0,0.6221,0.3391,1,0.6221033408174251,0.33906316607041026,1.8354195831922493,1.8348455056237445
Bench 864,-1.0,44140255.0,44172202.0,,,,,1,,,-2.2655057158142833e-08,-2.2638672167622523e-08
Bench 865,93768474.0,37079275.0,37095180.0,503684485.0,162980246.0,0.1862,0.5753,1,0.18616510294137809,0.5753364367851058,2.5288648173406845,2.5277805364470534
Bench 89,1871912.0,214493.0,221302.0,36000410.0,3511203.0,0.052,0.5331,1,0.0519969633679172,0.5331255413030804,8.727147272871376,8.458631191765098
Bench 894,112394118.0,86097422.0,86136902.0,539342983.0,597385299.0,0.2084,0.1881,1,0.20839080426119125,0.18814342801562647,1.3054295400389573,1.3048312092766001
Bench 90,543788758.0,125054794.0,127544054.0,1471477712.0,6552721560.0,0.3696,0.083,1,0.3695528335668057,0.0829867030089403,4.348403932439408,4.263536722770314
Bench 910,4555405.0,31988.0,39850.0,66728177.0,5693778.0,0.0683,0.8001,1,0.06826808710808929,0.8000671961569278,142.40980992872326,114.3138017565872
Bench 925,20017430.0,6247.0,11631.0,72231021.0,178550831.0,0.2771,0.1121,1,0.2771306527703658,0.11211053954713882,3204.3268769009123,1721.04118304531
Bench 929,1881773.0,35257.0,43238.0,40432007.0,5436557.0,0.0465,0.3461,1,0.04654166685319381,0.34613322365607496,53.37303230564143,43.52127757990657
Bench 936,9100604050.0,50881136.0,50890096.0,1452684360.0,11181217558.0,6.2647,0.8139,1,6.264680959324157,0.8139188780463938,178.86007989287032,178.828588769021
Bench 941,1474938993.0,9433704.0,9439067.0,192661856.0,2622648332.0,7.6556,0.5624,1,7.655583848418859,0.5623853472856688,156.34781343574062,156.2589812107489
Bench 972,10625942589.0,33822560.0,33846443.0,2816182455.0,41998683140.0,3.7732,0.253,1,3.7731726401938683,0.25300656579110065,314.1673069395102,313.9456216713821
Bench 974,326959911.0,599592013.0,599759123.0,535431410.0,1574009189.0,0.6106,0.2077,1,0.6106476103073595,0.2077242707888664,0.5453039798914066,0.5451520426476281
Bench 977,618434355.0,145808500.0,145822633.0,856870285.0,1775659885.0,0.7217,0.3483,1,0.7217362602322007,0.3482842408190125,4.241414972378154,4.241003898208311
Bench 98,3419356802.0,73534529.0,73518504.0,424291137.0,4455660183.0,8.059,0.7674,1,8.058987105356387,0.767418667843234,46.50001636646098,46.51015208361694
Bench 994,5521178.0,2717572.0,2702159.0,79183807.0,7652972.0,0.0697,0.7214,1,0.0697260994283844,0.7214423363890525,2.0316584068425785,2.0432468999788687
Bench 995,126358964.0,26219715.0,26231571.0,535219809.0,129312150.0,0.2361,0.9772,1,0.23608798081686846,0.9771623470803015,4.819234839127732,4.817056668088998
Bert,42918973.013333336,121006.72666666667,128535.00666666667,13846131.753333334,31724407.78,2.8458253333333334,2.1407006666666666,150,3.099708552390524,1.3528691634203087,354.68253869523176,333.9088247346987
Convnext Tiny,7507499.666666667,144882.02564102566,152797.28205128206,34867224.974358976,24395512.512820512,0.17651282051282052,0.825076923076923,39,0.2153168103337048,0.30774101026659184,51.81801975400321,49.13372519379624
Convnext Tiny Generic 27,2642864.0,21326.0,29963.0,15434135.0,10416170.0,0.1712,0.2537,1,0.1712349930851324,0.2537270417053485,123.92684985463754,88.20425191068985
Convnext Tiny Generic 3,194931.0,173313.0,183090.0,9901021.0,1221678.0,0.0197,0.1596,1,0.019687969553847023,0.1595600477376199,1.1247338630108532,1.0646731115844668
Convnext Tiny Generic 45,46748.0,10772.0,17800.0,18005571.0,31590.0,0.0026,1.4798,1,0.002596307553923172,1.479835390946502,4.339769773486817,2.6262921348314605
Convnext Tiny Pooling Nchw Sum 0,21745.0,29698.0,34610.0,11516241.0,20680.0,0.0019,1.0515,1,0.001888202930105405,1.0514990328820115,0.732204188834265,0.6282866223634788
Distilbert,42289403.82666667,125170.68,131854.33333333334,14929075.613333333,36924866.306666665,2.6254986666666666,2.1106933333333333,75,2.8326873626989673,1.145282517083385,337.85391136859425,320.7282063287011
Distilbert Generic 22,3233.0,7253.0,12035.0,7414323.0,2980.0,0.0004,1.0849,1,0.0004360479034970556,1.0848993288590605,0.44574658761891633,0.26863315330286663
Distilbert Generic 27,227528.0,38982.0,45688.0,372052.0,209881.0,0.6115,1.0841,1,0.6115489232687904,1.0840809792215589,5.836745164434867,4.980038522150236
Efficientnet B0,11963924.15,124954.39,132903.38,33520951.12,16817118.41,0.345757,0.865732,100,0.35690885103978515,0.7114134454143979,95.74632912056951,90.01971319314829
Efficientnet B0 Conv 2D Nchw Fchw 14,3125.0,11924.0,17437.0,14950388.0,2820.0,0.0002,1.1082,1,0.00020902467547999424,1.1081560283687943,0.2620764844012076,0.17921660836153008
Efficientnet B0 Conv 2D Nchw Fchw 22,13580827.0,398340.0,388971.0,8851806.0,14338467.0,1.5342,0.9472,1,1.5342436334461014,0.9471603205558865,34.093555756389016,34.914754570392134
Efficientnet B0 Conv 2D Nchw Fchw 23,16438735.0,452717.0,465728.0,12760827.0,23734259.0,1.2882,0.6926,1,1.2882186240750697,0.6926163146698618,36.31128276605473,35.296857822591726
Efficientnet B0 Generic 1,333243.0,227054.0,239311.0,16318314.0,1822342.0,0.0204,0.1829,1,0.020421411182552314,0.18286523605338625,1.467681696865063,1.3925101645975322
Efficientnet B0 Generic 33,259944.0,24337.0,31784.0,8789366.0,259941.0,0.0296,1.0,1,0.029574829401802134,1.000011541080476,10.681020668118503,8.178454568336269
Efficientnet B0 Generic 46,113664.0,17988.0,25287.0,5819600.0,105131.0,0.0195,1.0812,1,0.01953123926043027,1.081165403163672,6.318879252835224,4.494957883497449
Efficientnet B0 Generic 55,159754.0,22288.0,28566.0,14885687.0,153991.0,0.0107,1.0374,1,0.010732054220943917,1.0374242650544512,7.167713567839196,5.5924525659875375
Efficientnet B0 Generic 64,27487.0,14077.0,21136.0,11932171.0,44511.0,0.0023,0.6175,1,0.0023036042644712347,0.6175327447147896,1.9526177452582227,1.300482588947767
Efficientnet B0 Generic 77,42324.0,20774.0,26818.0,8006871.0,75011.0,0.0053,0.5642,1,0.005285960021086889,0.5642372452040367,2.037354385289304,1.5781937504661048
Gat,511352.5,25958.5,33318.5,1431746.0,1557095.5,0.35765,0.3285,2,0.3571530844158112,0.3284015013851109,19.69884623533717,15.347404595044795
Gat Generic 15,95078.0,5708.0,11424.0,15921263.0,54840.0,0.006,1.7337,1,0.005971762416084703,1.7337345003646973,16.65697266993693,8.32265406162465
Gin,3484871.714285714,4866.428571428572,13607.42857142857,28368254.85714286,5057257.0,0.1227,0.6748857142857142,7,0.12284406396639011,0.6890833735136882,716.1045648025832,256.1006803006761
Gin Matmul 2,2391140.0,40639.0,47057.0,199801.0,3443823.0,11.9676,0.6943,1,11.967607769730883,0.6943272055503433,58.83855409827998,50.81369403064369
Gpt2,47542.012658227846,6983.898734177215,12321.620253164558,1958357.670886076,52082.13924050633,0.6088455696202532,0.9323544303797469,79,0.024276470720855117,0.9128275710543885,6.807374285879998,3.8584221621355073
Gpt2 Generic 15,14811.0,23343.0,29502.0,13996583.0,23900.0,0.0011,0.6197,1,0.0010581868446034293,0.6197071129707113,0.6344942809407531,0.5020337604230222
Llama3 2 1B,776558305.5130891,1943426.0837696334,1953336.0314136127,159229660.34065935,1373888961.3791208,7.107054395604395,0.7159478021978023,191,4.876970181633896,0.565226395540418,399.58211531606645,397.55489737784666
Llama3 2 1B Generic 0,115.0,4437.0,8544.0,180.0,271.0,0.6389,0.4244,1,0.6388888888888888,0.42435424354243545,0.025918413342348432,0.013459737827715356
Llama3 2 1B Generic 3,41088.0,9569.0,16258.0,37490.0,33990.0,1.096,1.2088,1,1.0959722592691383,1.2088261253309798,4.293865607691504,2.5272481240004923
Mobilenet V3 Small,1684617.3673469387,44733.551020408166,50950.551020408166,32054667.81632653,2420475.102040816,0.048238775510204085,0.7856061224489796,49,0.05255451021984717,0.6959862408526982,37.658923311909426,33.063771315685436
Mobilenet V3 Small Conv 2D Nchw Fchw 10,2322.0,11925.0,16208.0,8631861.0,2980.0,0.0003,0.7792,1,0.0002690034049436153,0.7791946308724832,0.19471698113207547,0.14326258637709774
Mobilenet V3 Small Conv 2D Nchw Fchw 20,1226400.0,48435.0,54477.0,10353693.0,1964184.0,0.1185,0.6244,1,0.11845048911533305,0.6243814225143877,25.32053267265407,22.51225287736109
Mobilenet V3 Small Conv 2D Nchw Fchw 21,6572.0,12166.0,17433.0,8551853.0,7780.0,0.0008,0.8447,1,0.0007684884199950584,0.8447300771208226,0.5401939832319579,0.37698617564389375
Mobilenet V3 Small Conv 2D Nchw Fchw 25,25157.0,15563.0,20496.0,4880955.0,23420.0,0.0052,1.0742,1,0.00515411430754842,1.0741673783091374,1.6164621216989012,1.2274102263856361
Mobilenet V3 Small Conv 2D Nchw Fchw 27,1635150.0,47552.0,54048.0,4337482.0,2026883.0,0.377,0.8067,1,0.37698139150779186,0.8067313209494579,34.38656628532974,30.253663410301954
Mobilenet V3 Small Conv 2D Nchw Fchw 5,1613243.0,192619.0,206681.0,10230033.0,818275.0,0.1577,1.9715,1,0.1576967542528944,1.9715169105740735,8.375305655205354,7.805473168796357
Mobilenet V3 Small Generic 25,12608.0,26939.0,32477.0,5627639.0,36411.0,0.0022,0.3463,1,0.0022403711396555464,0.3462689846474966,0.4680203422547236,0.38821319703174556
Mobilenet V3 Small Generic 28,22040.0,8239.0,14022.0,8949675.0,20630.0,0.0025,1.0683,1,0.002462659258576429,1.0683470673776054,2.675081927418376,1.5718157181571815
Mobilenet V3 Small Generic 56,157.0,5682.0,9364.0,260.0,230.0,0.6038,0.6826,1,0.6038461538461538,0.6826086956521739,0.02763111580429426,0.016766339171294317
Mobilenet V3 Small Generic 58,192.0,4813.0,9224.0,290.0,250.0,0.6621,0.768,1,0.6620689655172414,0.768,0.03989195927695824,0.020815264527320035
Mobilenet V3 Small Generic 81,38104.0,41412.0,48347.0,9103167.0,186621.0,0.0042,0.2042,1,0.0041857959982498395,0.2041785222456208,0.9201197720467498,0.788135768506836
Mobilenet V3 Small Generic 9,54.0,4684.0,8933.0,280.0,330.0,0.1929,0.1636,1,0.19285714285714287,0.16363636363636364,0.01152860802732707,0.0060450016791671335
Mobilenet V3 Small Generic 93,179.0,4910.0,9527.0,440.0,330.0,0.4068,0.5424,1,0.4068181818181818,0.5424242424242425,0.036456211812627294,0.018788705783562506
Mobilenet V3 Small Matmul 1,1402350.0,81819.0,87771.0,161121.0,554604.0,8.7037,2.5286,1,8.703707151767926,2.528560919142307,17.139661936713967,15.97737293639129
Resnet50,86244903.49122807,324455.1929824561,350389.5263157895,40766033.298245616,240852827.84210527,2.2223877192982457,0.4215912280701754,57,2.115606952981115,0.3580813406424575,265.81452649423767,246.14007273008392
Resnet50 Conv 2D Nchw Fchw 11,136145810.0,1815419.0,1847506.0,20586360.0,378693940.0,6.6134,0.3595,1,6.613398871874387,0.35951409732091305,74.99415286498599,73.69167407304766
Resnet50 Conv 2D Nchw Fchw 12,147736594.0,2328578.0,2346446.0,18798811.0,254086291.0,7.8588,0.5814,1,7.858826497058777,0.5814426013247602,63.4449840202905,62.96185550402609
Resnet50 Conv 2D Nchw Fchw 13,62892718.0,1093509.0,1083622.0,12466787.0,95273692.0,5.0448,0.6601,1,5.044821733137817,0.660126806044212,57.51458652832304,58.03935136052978
Resnet50 Conv 2D Nchw Fchw 22,146489357.0,3136551.0,3133436.0,25226725.0,450547453.0,5.8069,0.3251,1,5.806911400508786,0.3251363558368623,46.7039614532013,46.75039062549865
Resnet50 Conv 2D Nchw Fchw 5,137284985.0,1996542.0,2033184.0,20522300.0,172617053.0,6.6896,0.7953,1,6.689551609712361,0.7953153098958305,68.76138092762386,67.52216474259093
Resnet50 Generic 35,187243.0,119780.0,133130.0,13047430.0,452713.0,0.0144,0.4136,1,0.014350948807542941,0.4136019950829775,1.563224244448155,1.4064673627281605
Resnet50 Generic 40,97720.0,65991.0,91496.0,10512137.0,226402.0,0.0093,0.4316,1,0.009295921466776927,0.431621628784198,1.4808079889681927,1.0680248316866312
Resnet50 Generic 8,401019.0,440620.0,460768.0,5613110.0,2111244.0,0.0714,0.1899,1,0.07144328188829366,0.18994441192017597,0.9101243702056193,0.8703273664837836
Resnext50,146102445.04,321003.12,353992.0,43483360.75,513758895.7,3.46889,0.32933999999999997,50,3.3599621216030315,0.28437939715074795,455.1433800394214,412.7280984881014
Resnext50 Conv 2D Nchw Fchw 12,139979120.0,1946232.0,1962407.0,16050789.0,580849722.0,8.721,0.241,1,8.721011783283675,0.24099025048685485,71.92314174260828,71.33032036677407
Resnext50 Conv 2D Nchw Fchw 15,162192424.0,2737928.0,2754159.0,24563096.0,662592173.0,6.6031,0.2448,1,6.603093681675958,0.244784696543646,59.23911220455761,58.890000177912746
Resnext50 Conv 2D Nchw Fchw 6,133652996.0,1789530.0,1823710.0,15350335.0,210979090.0,8.7068,0.6335,1,8.706845550927715,0.6334892998163941,74.68608852603757,73.2863207417846
Resnext50 Conv 2D Nchw Fchw 8,137391041.0,1810115.0,1820572.0,18486453.0,435562483.0,7.432,0.3154,1,7.431984978405539,0.3154335976177269,75.90182999422689,75.46586512370837
Resnext50 Conv 2D Nchw Fchw 9,274508138.0,3365963.0,3360524.0,24755657.0,842894397.0,11.0887,0.3257,1,11.088703402216309,0.3256732266545129,81.55411631084478,81.68611145166646
Resnext50 Generic 6,167934.0,226169.0,245802.0,17715189.0,1048208.0,0.0095,0.1602,1,0.009479661774988683,0.16021056889472318,0.7425155525293033,0.6832084360582908
Resnext50 Pooling Nchw Sum 0,48980.0,69393.0,74706.0,9773084.0,56550.0,0.005,0.8661,1,0.005011724037161658,0.8661361626878868,0.7058348824809418,0.6556367627767515
Single Bench 3810,67303123.0,18424179.0,18446401.0,56776766.0,745754592.0,1.1854,0.0902,1,1.1853990239599064,0.0902483521013304,3.652978132702684,3.648577465056734
Single Bench 3812,212058.0,52794.0,61148.0,4681926.0,4406040.0,0.0453,0.0481,1,0.045292898691692264,0.04812893210229594,4.016706443914081,3.467946621312226
Single Bench 3815,11326510.0,3486525.0,3492696.0,19074157.0,46307241.0,0.5938,0.2446,1,0.5938144474746643,0.24459479242134075,3.2486530284452284,3.242913210883512
Single Bench 3817,98380.0,34970.0,43543.0,14190199.0,3821696.0,0.0069,0.0257,1,0.006932954217203015,0.025742497571758716,2.8132685158707464,2.2593757894495097
Single Bench 3870,38717498.0,9317089.0,9341321.0,48076947.0,120476041.0,0.8053,0.3214,1,0.8053235576709977,0.3213709354874966,4.1555359189978756,4.144756185982689
Single Bench 3876,33017884.0,9309670.0,9342026.0,24726398.0,102608502.0,1.3353,0.3218,1,1.3353293108037814,0.32178507001300927,3.546622382963091,3.5343386969807193
Single Bench 3886,291363.0,59816.0,68601.0,11077111.0,1028377.0,0.0263,0.2833,1,0.026303157926286014,0.28332313927674385,4.8709876955998395,4.247212139764726
Single Bench 3913,674605.0,111920.0,121235.0,10212497.0,2139674.0,0.0661,0.3153,1,0.06605681255034886,0.3152840105548789,6.0275643316654754,5.564440961768466
Single Bench 3914,130423181.0,37040348.0,37088675.0,80348946.0,3664131325.0,1.6232,0.0356,1,1.6232096062591785,0.03559457056305153,3.5211111137508753,3.5165230626330004
Single Bench 3916,784338.0,127217.0,136114.0,14559940.0,2510677.0,0.0539,0.3124,1,0.053869590121937316,0.31240099781851666,6.165355259124174,5.762360962134681
Single Bench 3934,1863846080.0,11584837.0,11574618.0,230283899.0,8090557274.0,8.0937,0.2304,1,8.093688217429392,0.23037301595894988,160.88669007600194,161.0287337344524
Single Bench 3937,10277910401.0,46022395.0,46093332.0,706010640.0,39146567896.0,14.5577,0.2625,1,14.55772734671534,0.26254946355208314,223.32410994690736,222.98041723258368
Single Bench 3938,4030278804.0,22931085.0,22926471.0,422894788.0,7379792507.0,9.5302,0.5461,1,9.530216305243279,0.5461235936074266,175.7561320801,175.79150336743933
Single Bench 3941,7730194794.0,34643672.0,34618977.0,540520002.0,24851507186.0,14.3014,0.3111,1,14.30140376932804,0.31105537125550176,223.13439504911605,223.29356508714858
Single Bench 3948,3837883300.0,22698095.0,22869506.0,326704384.0,7203346489.0,11.7473,0.5328,1,11.74726599322279,0.5327917108889193,169.08393854197897,167.8166244605371
Single Bench 3955,7371187787.0,34090576.0,34761981.0,500275418.0,25057849236.0,14.7343,0.2942,1,14.734259413481716,0.2941668184518404,216.22362106759357,212.0474027932988
Single Bench 3957,33742300.0,384382.0,388598.0,2337353.0,51695738.0,14.4361,0.6527,1,14.43611641031543,0.652709513499933,87.78324687420327,86.8308637718156
Single Bench 3958,2091996127.0,11190975.0,11200310.0,255453549.0,7644884362.0,8.1893,0.2736,1,8.189340626463562,0.2736465364209521,186.93600218032836,186.78019867307245
Single Bench 3965,251454241.0,1531021.0,1540936.0,9174841.0,186758328.0,27.4069,1.3464,1,27.406931738653565,1.346415143532448,164.23957672690315,163.18279344502304
Single Bench 3968,15828374924.0,70592993.0,70615637.0,971260585.0,58924714423.0,16.2967,0.2686,1,16.296733511532334,0.26862030777737184,224.22019879508437,224.14829910831222
Single Bench 3969,1242351915.0,7682045.0,7710747.0,121047132.0,4922228188.0,10.2634,0.2524,1,10.263373402353722,0.2523962456736067,161.72150970216916,161.11952771890972
Single Bench 3973,1704233692.0,11327428.0,11344583.0,186574067.0,2159703884.0,9.1344,0.7891,1,9.13435462603707,0.7891052586540609,150.45195537769033,150.22444562307842
Single Bench 3976,6262929717.0,34503773.0,34501389.0,322715932.0,7058227412.0,19.4069,0.8873,1,19.406943060375465,0.8873233109990364,181.51434386610416,181.52688626536167
Single Bench 3989,1179328248.0,8524077.0,8506450.0,65655644.0,1617090040.0,17.9623,0.7293,1,17.962328539493118,0.7292904036438194,138.3526038068403,138.6392970040381
Single Bench 3993,336589333.0,2040267.0,2051641.0,21307708.0,516340227.0,15.7966,0.6519,1,15.796599662432017,0.6518750920408144,164.97317900059159,164.0585916346963
Single Bench 4005,948307346.0,5663047.0,5695985.0,63170071.0,1098480517.0,15.012,0.8633,1,15.011972141047618,0.8632900914709624,167.45531972452287,166.48698091726013
Single Bench 4006,699596599.0,5896718.0,5904685.0,57012927.0,855098599.0,12.2708,0.8181,1,12.270841646141058,0.8181472871293992,118.64169170036621,118.48161231293456
Single Bench 4009,38890207.0,508825.0,517130.0,2995617.0,57372037.0,12.9824,0.6779,1,12.98236957528282,0.6778599651255193,76.43139979364221,75.20392744570998
Single Bench 4022,2601556356.0,15661899.0,15633205.0,180135640.0,11442816979.0,14.4422,0.2274,1,14.44220786069875,0.22735278915798518,166.10733832468208,166.41222039882416
Single Bench 4024,2112617408.0,11499013.0,12372225.0,187133029.0,7468910047.0,11.2894,0.2829,1,11.289388192396544,0.2828548469195401,183.72162967378156,170.75484870344664
Single Bench 4026,93521302.0,1086382.0,1100029.0,6795337.0,129521932.0,13.7626,0.722,1,13.762570127132769,0.7220499305090662,86.08509897991682,85.01712409400116
Single Bench 4027,4760609427.0,34293450.0,34361739.0,415834769.0,6913493507.0,11.4483,0.6886,1,11.448319818105446,0.6885967886105371,138.81978707304165,138.54390276929814
Single Bench 4028,1062897227.0,7868893.0,7878596.0,142715243.0,5325287812.0,7.4477,0.1996,1,7.4476783604677745,0.19959432513767014,135.07582667600133,134.90947206837362
Single Bench 4031,4899890009.0,23169392.0,23187575.0,277203169.0,16924843826.0,17.6762,0.2895,1,17.67616880671375,0.28950872807894235,211.48116484886611,211.31532767009918
Single Bench 4035,346770566.0,1942072.0,1930669.0,12554739.0,1184259365.0,27.6207,0.2928,1,27.620690959804104,0.29281640175165513,178.55700818507245,179.61160924011315
Single Bench 4044,2436434385.0,15688512.0,15689753.0,158040238.0,12224029480.0,15.4165,0.1993,1,15.416544646054,0.19931515945591452,155.300539974728,155.2882562905866
Single Bench 4045,9030556047.0,50601323.0,51905472.0,908616956.0,11929149803.0,9.9388,0.757,1,9.93879322564612,0.7570158977070564,178.4648209099197,173.9808097111611
Single Bench 4047,9510085.0,143439.0,150452.0,798944.0,13779524.0,11.9033,0.6902,1,11.903318630592382,0.6901606325443462,66.30055284824908,63.210093584664875
Single Bench 4062,493997881.0,2963599.0,2972659.0,22677666.0,454725203.0,21.7835,1.0864,1,21.783453420647433,1.086365738562329,166.68850306671044,166.18047377785342
Single Bench 4064,9896843724.0,46273230.0,46305291.0,884464832.0,35812380039.0,11.1896,0.2764,1,11.189640747638002,0.27635258291189385,213.87838549416153,213.73029971888093
Single Bench 4082,166496415.0,1053168.0,1059841.0,6284785.0,230376551.0,26.492,0.7227,1,26.491982621521657,0.722714244471869,158.09103106057154,157.09565397073712
Single Bench 4092,187171874.0,2167926.0,2175487.0,20367693.0,318685226.0,9.1896,0.5873,1,9.189645287760376,0.5873252310729962,86.33683714296521,86.03676969800325
T5,27557056.726190478,54121.416666666664,61411.46428571428,16611574.642857144,24759375.785714287,1.7737749999999999,1.6400642857142858,84,1.6589069560627,1.1129948091054218,509.1710162709552,448.7282146210098
T5 Generic 14,1478.0,4162.0,8282.0,4400.0,2150.0,0.3359,0.6874,1,0.33590909090909093,0.6874418604651162,0.3551177318596829,0.1784593093455687
T5 Generic 18,272.0,4002.0,8303.0,460.0,620.0,0.5913,0.4387,1,0.591304347826087,0.43870967741935485,0.06796601699150424,0.032759243646874624
Vgg16 Conv 2D Nchw Fchw 0,13185804.0,2203709.0,2207064.0,82884602.0,2247774979.0,0.1591,0.0059,1,0.15908629204734553,0.0058661583669136486,5.983459703617855,5.974364132621437
Vgg16 Conv 2D Nchw Fchw 2,1154405260.0,13777050.0,13794848.0,170373770.0,2174012953.0,6.7757,0.531,1,6.775721755760878,0.531002015607586,83.79190465302804,83.68379702335248
Vgg16 Conv 2D Nchw Fchw 5,2337373535.0,27354195.0,27340733.0,173645638.0,4902661561.0,13.4606,0.4768,1,13.460594587466689,0.47675604483766243,85.44844894905516,85.49052196223123
Vgg16 Conv 2D Nchw Fchw 6,1169773442.0,14759635.0,14785344.0,82988702.0,2402209149.0,14.0956,0.487,1,14.095574624121728,0.486957366924923,79.2549031192167,79.11709338653196
Vgg16 Generic 4,61766.0,66209.0,75421.0,16430794.0,212911.0,0.0038,0.2901,1,0.0037591609997666576,0.2901024371685822,0.9328943195033907,0.8189496294135585
Vgg16 Matmul 2,6385986.0,281250.0,287187.0,531583.0,2102295.0,12.0131,3.0376,1,12.013149404702558,3.0376260229891616,22.705728,22.23633381733853
Vit B 16,805143701.725,985832.5666666667,1008278.375,105289183.85833333,2656412251.825,14.702264166666668,0.41006,120,7.6469744775334325,0.3030944090744397,816.7144492369343,798.5331449015755
Vit B 16 Conv 2D Nchw Fchw 0,143650517.0,1427574.0,1473347.0,18138414.0,209161182.0,7.9197,0.6868,1,7.919684543532858,0.6867933888421036,100.62561870698121,97.49944649834696
Vit B 16 Generic 10,221136739.0,162381.0,170701.0,2923273389.0,2618883085.0,0.0756,0.0844,1,0.07564695790414833,0.08443933227359021,1361.8387557657609,1295.4624694641507
Vit B 16 Generic 17,263698.0,242527.0,264680.0,13006885.0,2044428.5,0.0203,0.129,1,0.020273724262188833,0.12898372332414657,1.0872933735212986,0.9962898594529243
Whisper Base,1392539645.3186812,1020821.032967033,1125587.7032967033,311180263.96703297,3769603707.2266665,5.5711,0.19405733333333333,91,4.475025593095485,0.3694127429493606,1364.1369058308312,1237.1667185418867
Yolov8M,1613207609.3333333,9633143.0,9668372.333333334,765618441.3333334,10667593333.333334,2.323233333333333,0.14493333333333333,3,2.1070647234200806,0.15122507569654883,167.46430623248645,166.8541046740132
Yolov8M Conv 2D Nchw Fchw 1,1305106221.0,11932847.0,11950112.0,677894963.0,10712957959.0,1.9252,0.1218,1,1.9252336899278597,0.12182501098154454,109.37090042300886,109.21288612190413
Yolov8M Conv 2D Nchw Fchw 17,423670.0,37631.0,45926.0,12728695.0,417513.0,0.0333,1.0147,1,0.03328463758460706,1.0147468462059863,11.258536844622784,9.225057701519836
Yolov8M Conv 2D Nchw Fchw 4,654059162.0,5167291.0,5175071.0,933566616.0,4675461312.0,0.7006,0.1399,1,0.7006025609638981,0.1398918990777011,126.57680049372098,126.38650986624145
